2024-03-16 08:00:45 status half-configured libtfm1:amd64 0.13-4
2024-03-16 08:00:45 status installed libtfm1:amd64 0.13-4
2024-03-16 08:00:45 configure libnghttp2-14:amd64 1.43.0-1+deb11u1 <none>
2024-03-16 08:00:45 status unpacked libnghttp2-14:amd64 1.43.0-1+deb11u1
2024-03-16 08:00:45 status half-configured libnghttp2-14:amd64 1.43.0-1+deb11u1
2024-03-16 08:00:45 status installed libnghttp2-14:amd64 1.43.0-1+deb11u1
2024-03-16 08:00:45 configure locales:all 2.31-13+deb11u8 <none>
2024-03-16 08:00:45 status unpacked locales:all 2.31-13+deb11u8
2024-03-16 08:00:45 status half-configured locales:all 2.31-13+deb11u8
2024-03-16 08:00:46 status installed locales:all 2.31-13+deb11u8
2024-03-16 08:00:46 configure librtmp1:amd64 2.4+20151223.gitfa8646d.1-2+b2 <none>
2024-03-16 08:00:46 status unpacked librtmp1:amd64 2.4+20151223.gitfa8646d.1-2+b2
2024-03-16 08:00:46 status half-configured librtmp1:amd64 2.4+20151223.gitfa8646d.1-2+b2
2024-03-16 08:00:46 status installed librtmp1:amd64 2.4+20151223.gitfa8646d.1-2+b2
2024-03-16 08:00:46 configure libncurses6:amd64 6.2+20201114-2+deb11u2 <none>
2024-03-16 08:00:46 status unpacked libncurses6:amd64 6.2+20201114-2+deb11u2
2024-03-16 08:00:46 status half-configured libncurses6:amd64 6.2+20201114-2+deb11u2
2024-03-16 08:00:46 status installed libncurses6:amd64 6.2+20201114-2+deb11u2
2024-03-16 08:00:46 configure patch:amd64 2.7.6-7 <none>
2024-03-16 08:00:46 status unpacked patch:amd64 2.7.6-7
2024-03-16 08:00:46 status half-configured patch:amd64 2.7.6-7
2024-03-16 08:00:46 status installed patch:amd64 2.7.6-7
2024-03-16 08:00:46 configure libltdl7:amd64 2.4.6-15 <none>
2024-03-16 08:00:46 status unpacked libltdl7:amd64 2.4.6-15
2024-03-16 08:00:46 status half-configured libltdl7:amd64 2.4.6-15
2024-03-16 08:00:46 status installed libltdl7:amd64 2.4.6-15
2024-03-16 08:00:46 configure liblognorm5:amd64 2.0.5-1.1 <none>
2024-03-16 08:00:46 status unpacked liblognorm5:amd64 2.0.5-1.1
2024-03-16 08:00:46 status half-configured liblognorm5:amd64 2.0.5-1.1
2024-03-16 08:00:46 status installed liblognorm5:amd64 2.0.5-1.1
2024-03-16 08:00:46 configure nano:amd64 5.4-2+deb11u2 <none>
2024-03-16 08:00:46 status unpacked nano:amd64 5.4-2+deb11u2
2024-03-16 08:00:46 status half-configured nano:amd64 5.4-2+deb11u2
2024-03-16 08:00:46 status installed nano:amd64 5.4-2+deb11u2
2024-03-16 08:00:46 configure sensible-utils:all 0.0.14 <none>
2024-03-16 08:00:46 status unpacked sensible-utils:all 0.0.14
2024-03-16 08:00:46 status half-configured sensible-utils:all 0.0.14
2024-03-16 08:00:46 status installed sensible-utils:all 0.0.14
2024-03-16 08:00:46 configure libssh2-1:amd64 1.9.0-2 <none>
2024-03-16 08:00:46 status unpacked libssh2-1:amd64 1.9.0-2
2024-03-16 08:00:46 status half-configured libssh2-1:amd64 1.9.0-2
2024-03-16 08:00:46 status installed libssh2-1:amd64 1.9.0-2
2024-03-16 08:00:46 configure libjson-c5:amd64 0.15-2+deb11u1 <none>
2024-03-16 08:00:46 status unpacked libjson-c5:amd64 0.15-2+deb11u1
2024-03-16 08:00:46 status half-configured libjson-c5:amd64 0.15-2+deb11u1
2024-03-16 08:00:46 status installed libjson-c5:amd64 0.15-2+deb11u1
2024-03-16 08:00:46 configure libxml2:amd64 2.9.10+dfsg-6.7+deb11u4 <none>
2024-03-16 08:00:46 status unpacked libxml2:amd64 2.9.10+dfsg-6.7+deb11u4
2024-03-16 08:00:46 status half-configured libxml2:amd64 2.9.10+dfsg-6.7+deb11u4
2024-03-16 08:00:46 status installed libxml2:amd64 2.9.10+dfsg-6.7+deb11u4
2024-03-16 08:00:46 configure libprocps8:amd64 2:3.3.17-5 <none>
2024-03-16 08:00:46 status unpacked libprocps8:amd64 2:3.3.17-5
2024-03-16 08:00:46 status half-configured libprocps8:amd64 2:3.3.17-5
2024-03-16 08:00:46 status installed libprocps8:amd64 2:3.3.17-5
2024-03-16 08:00:46 configure libpopt0:amd64 1.18-2 <none>
2024-03-16 08:00:46 status unpacked libpopt0:amd64 1.18-2
2024-03-16 08:00:46 status half-configured libpopt0:amd64 1.18-2
2024-03-16 08:00:46 status installed libpopt0:amd64 1.18-2
2024-03-16 08:00:46 configure libarchive13:amd64 3.4.3-2+deb11u1 <none>
2024-03-16 08:00:46 status unpacked libarchive13:amd64 3.4.3-2+deb11u1
2024-03-16 08:00:46 status half-configured libarchive13:amd64 3.4.3-2+deb11u1
2024-03-16 08:00:46 status installed libarchive13:amd64 3.4.3-2+deb11u1
2024-03-16 08:00:46 configure cron:amd64 3.0pl1-137 <none>
2024-03-16 08:00:46 status unpacked cron:amd64 3.0pl1-137
2024-03-16 08:00:46 status half-configured cron:amd64 3.0pl1-137
2024-03-16 08:00:47 status installed cron:amd64 3.0pl1-137
2024-03-16 08:00:47 configure rsyslog:amd64 8.2102.0-2+deb11u1 <none>
2024-03-16 08:00:47 status unpacked rsyslog:amd64 8.2102.0-2+deb11u1
2024-03-16 08:00:47 status half-configured rsyslog:amd64 8.2102.0-2+deb11u1
2024-03-16 08:00:47 status installed rsyslog:amd64 8.2102.0-2+deb11u1
2024-03-16 08:00:47 configure ucf:all 3.0043 <none>
2024-03-16 08:00:47 status unpacked ucf:all 3.0043
2024-03-16 08:00:47 status half-configured ucf:all 3.0043
2024-03-16 08:00:47 status installed ucf:all 3.0043
2024-03-16 08:00:47 configure procps:amd64 2:3.3.17-5 <none>
2024-03-16 08:00:47 status unpacked procps:amd64 2:3.3.17-5
2024-03-16 08:00:47 status half-configured procps:amd64 2:3.3.17-5
2024-03-16 08:00:47 status installed procps:amd64 2:3.3.17-5
2024-03-16 08:00:47 configure libcurl4:amd64 7.74.0-1.3+deb11u11 <none>
2024-03-16 08:00:47 status unpacked libcurl4:amd64 7.74.0-1.3+deb11u11
2024-03-16 08:00:47 status half-configured libcurl4:amd64 7.74.0-1.3+deb11u11
2024-03-16 08:00:47 status installed libcurl4:amd64 7.74.0-1.3+deb11u11
2024-03-16 08:00:47 configure logrotate:amd64 3.18.0-2+deb11u2 <none>
2024-03-16 08:00:47 status unpacked logrotate:amd64 3.18.0-2+deb11u2
2024-03-16 08:00:47 status half-configured logrotate:amd64 3.18.0-2+deb11u2
2024-03-16 08:00:47 status installed logrotate:amd64 3.18.0-2+deb11u2
2024-03-16 08:00:47 configure libarchive-tools:amd64 3.4.3-2+deb11u1 <none>
2024-03-16 08:00:47 status unpacked libarchive-tools:amd64 3.4.3-2+deb11u1
2024-03-16 08:00:47 status half-configured libarchive-tools:amd64 3.4.3-2+deb11u1
2024-03-16 08:00:47 status installed libarchive-tools:amd64 3.4.3-2+deb11u1
2024-03-16 08:00:47 configure libclamav9:amd64 0.103.10+dfsg-0+deb11u1 <none>
2024-03-16 08:00:47 status unpacked libclamav9:amd64 0.103.10+dfsg-0+deb11u1
2024-03-16 08:00:47 status half-configured libclamav9:amd64 0.103.10+dfsg-0+deb11u1
2024-03-16 08:00:47 status installed libclamav9:amd64 0.103.10+dfsg-0+deb11u1
2024-03-16 08:00:47 configure clamav-base:all 0.103.10+dfsg-0+deb11u1 <none>
2024-03-16 08:00:47 status unpacked clamav-base:all 0.103.10+dfsg-0+deb11u1
2024-03-16 08:00:47 status half-configured clamav-base:all 0.103.10+dfsg-0+deb11u1
2024-03-16 08:00:47 status installed clamav-base:all 0.103.10+dfsg-0+deb11u1
2024-03-16 08:00:47 configure clamav-freshclam:amd64 0.103.10+dfsg-0+deb11u1 <none>
2024-03-16 08:00:47 status unpacked clamav-freshclam:amd64 0.103.10+dfsg-0+deb11u1
2024-03-16 08:00:47 status half-configured clamav-freshclam:amd64 0.103.10+dfsg-0+deb11u1
2024-03-16 08:00:48 status installed clamav-freshclam:amd64 0.103.10+dfsg-0+deb11u1
2024-03-16 08:00:48 configure clamav-daemon:amd64 0.103.10+dfsg-0+deb11u1 <none>
2024-03-16 08:00:48 status unpacked clamav-daemon:amd64 0.103.10+dfsg-0+deb11u1
2024-03-16 08:00:48 status half-configured clamav-daemon:amd64 0.103.10+dfsg-0+deb11u1
2024-03-16 08:00:49 status installed clamav-daemon:amd64 0.103.10+dfsg-0+deb11u1
2024-03-16 08:00:49 trigproc libc-bin:amd64 2.31-13+deb11u8 <none>
2024-03-16 08:00:49 status half-configured libc-bin:amd64 2.31-13+deb11u8
2024-03-16 08:00:49 status installed libc-bin:amd64 2.31-13+deb11u8
2024-03-16 08:00:52 startup archives unpack
2024-03-16 08:00:52 install gsasl-common:all <none> 1.10.0-4+deb11u1
2024-03-16 08:00:52 status half-installed gsasl-common:all 1.10.0-4+deb11u1
2024-03-16 08:00:52 status unpacked gsasl-common:all 1.10.0-4+deb11u1
2024-03-16 08:00:52 install libidn11:amd64 <none> 1.33-3
2024-03-16 08:00:52 status triggers-pending libc-bin:amd64 2.31-13+deb11u8
2024-03-16 08:00:52 status half-installed libidn11:amd64 1.33-3
2024-03-16 08:00:52 status unpacked libidn11:amd64 1.33-3
2024-03-16 08:00:52 install libntlm0:amd64 <none> 1.6-3
2024-03-16 08:00:52 status half-installed libntlm0:amd64 1.6-3
2024-03-16 08:00:52 status unpacked libntlm0:amd64 1.6-3
2024-03-16 08:00:52 install libgsasl7:amd64 <none> 1.10.0-4+deb11u1
2024-03-16 08:00:52 status half-installed libgsasl7:amd64 1.10.0-4+deb11u1
2024-03-16 08:00:52 status unpacked libgsasl7:amd64 1.10.0-4+deb11u1
2024-03-16 08:00:52 install libglib2.0-0:amd64 <none> 2.66.8-1+deb11u1
2024-03-16 08:00:52 status half-installed libglib2.0-0:amd64 2.66.8-1+deb11u1
2024-03-16 08:00:52 status unpacked libglib2.0-0:amd64 2.66.8-1+deb11u1
2024-03-16 08:00:53 install libsecret-common:all <none> 0.20.4-2
2024-03-16 08:00:53 status half-installed libsecret-common:all 0.20.4-2
2024-03-16 08:00:53 status unpacked libsecret-common:all 0.20.4-2
2024-03-16 08:00:53 install libsecret-1-0:amd64 <none> 0.20.4-2
2024-03-16 08:00:53 status half-installed libsecret-1-0:amd64 0.20.4-2
2024-03-16 08:00:53 status unpacked libsecret-1-0:amd64 0.20.4-2
2024-03-16 08:00:53 install msmtp:amd64 <none> 1.8.11-2.1
2024-03-16 08:00:53 status half-installed msmtp:amd64 1.8.11-2.1
2024-03-16 08:00:53 status unpacked msmtp:amd64 1.8.11-2.1
2024-03-16 08:00:53 install msmtp-mta:amd64 <none> 1.8.11-2.1
2024-03-16 08:00:53 status half-installed msmtp-mta:amd64 1.8.11-2.1
2024-03-16 08:00:53 status unpacked msmtp-mta:amd64 1.8.11-2.1
2024-03-16 08:00:53 install libexttextcat-data:all <none> 3.4.5-1
2024-03-16 08:00:53 status half-installed libexttextcat-data:all 3.4.5-1
2024-03-16 08:00:53 status unpacked libexttextcat-data:all 3.4.5-1
2024-03-16 08:00:53 install libexttextcat-2.0-0:amd64 <none> 3.4.5-1
2024-03-16 08:00:53 status half-installed libexttextcat-2.0-0:amd64 3.4.5-1
2024-03-16 08:00:53 status unpacked libexttextcat-2.0-0:amd64 3.4.5-1
2024-03-16 08:00:53 install libsodium23:amd64 <none> 1.0.18-1
2024-03-16 08:00:53 status half-installed libsodium23:amd64 1.0.18-1
2024-03-16 08:00:53 status unpacked libsodium23:amd64 1.0.18-1
2024-03-16 08:00:53 install libstemmer0d:amd64 <none> 2.1.0-1
2024-03-16 08:00:53 status half-installed libstemmer0d:amd64 2.1.0-1
2024-03-16 08:00:53 status unpacked libstemmer0d:amd64 2.1.0-1
2024-03-16 08:00:53 install libwrap0:amd64 <none> 7.6.q-31
2024-03-16 08:00:53 status half-installed libwrap0:amd64 7.6.q-31
2024-03-16 08:00:53 status unpacked libwrap0:amd64 7.6.q-31
2024-03-16 08:00:53 install dovecot-core:amd64 <none> 2:2.3.21-1+debian11
2024-03-16 08:00:53 status half-installed dovecot-core:amd64 2:2.3.21-1+debian11
2024-03-16 08:00:54 status unpacked dovecot-core:amd64 2:2.3.21-1+debian11
2024-03-16 08:00:54 install dovecot-imapd:amd64 <none> 2:2.3.21-1+debian11
2024-03-16 08:00:54 status half-installed dovecot-imapd:amd64 2:2.3.21-1+debian11
2024-03-16 08:00:54 status unpacked dovecot-imapd:amd64 2:2.3.21-1+debian11
2024-03-16 08:00:54 install dovecot-lmtpd:amd64 <none> 2:2.3.21-1+debian11
2024-03-16 08:00:54 status half-installed dovecot-lmtpd:amd64 2:2.3.21-1+debian11
2024-03-16 08:00:54 status unpacked dovecot-lmtpd:amd64 2:2.3.21-1+debian11
2024-03-16 08:00:54 install dovecot-sieve:amd64 <none> 2:2.3.21-1+debian11
2024-03-16 08:00:54 status half-installed dovecot-sieve:amd64 2:2.3.21-1+debian11
2024-03-16 08:00:54 status unpacked dovecot-sieve:amd64 2:2.3.21-1+debian11
2024-03-16 08:00:54 install dovecot-managesieved:amd64 <none> 2:2.3.21-1+debian11
2024-03-16 08:00:54 status half-installed dovecot-managesieved:amd64 2:2.3.21-1+debian11
2024-03-16 08:00:54 status unpacked dovecot-managesieved:amd64 2:2.3.21-1+debian11
2024-03-16 08:00:54 install dovecot-pop3d:amd64 <none> 2:2.3.21-1+debian11
2024-03-16 08:00:54 status half-installed dovecot-pop3d:amd64 2:2.3.21-1+debian11
2024-03-16 08:00:54 status unpacked dovecot-pop3d:amd64 2:2.3.21-1+debian11
2024-03-16 08:00:54 install dovecot-sqlite:amd64 <none> 2:2.3.21-1+debian11
2024-03-16 08:00:54 status half-installed dovecot-sqlite:amd64 2:2.3.21-1+debian11
2024-03-16 08:00:54 status unpacked dovecot-sqlite:amd64 2:2.3.21-1+debian11
2024-03-16 08:00:54 startup packages configure
2024-03-16 08:00:54 configure libsodium23:amd64 1.0.18-1 <none>
2024-03-16 08:00:54 status unpacked libsodium23:amd64 1.0.18-1
2024-03-16 08:00:54 status half-configured libsodium23:amd64 1.0.18-1
2024-03-16 08:00:54 status installed libsodium23:amd64 1.0.18-1
2024-03-16 08:00:54 configure libglib2.0-0:amd64 2.66.8-1+deb11u1 <none>
2024-03-16 08:00:54 status unpacked libglib2.0-0:amd64 2.66.8-1+deb11u1
2024-03-16 08:00:54 status half-configured libglib2.0-0:amd64 2.66.8-1+deb11u1
2024-03-16 08:00:54 status installed libglib2.0-0:amd64 2.66.8-1+deb11u1
2024-03-16 08:00:54 configure libwrap0:amd64 7.6.q-31 <none>
2024-03-16 08:00:54 status unpacked libwrap0:amd64 7.6.q-31
2024-03-16 08:00:54 status half-configured libwrap0:amd64 7.6.q-31
2024-03-16 08:00:54 status installed libwrap0:amd64 7.6.q-31
2024-03-16 08:00:54 configure libntlm0:amd64 1.6-3 <none>
2024-03-16 08:00:54 status unpacked libntlm0:amd64 1.6-3
2024-03-16 08:00:54 status half-configured libntlm0:amd64 1.6-3
2024-03-16 08:00:54 status installed libntlm0:amd64 1.6-3
2024-03-16 08:00:54 configure libidn11:amd64 1.33-3 <none>
2024-03-16 08:00:54 status unpacked libidn11:amd64 1.33-3
2024-03-16 08:00:54 status half-configured libidn11:amd64 1.33-3
2024-03-16 08:00:54 status installed libidn11:amd64 1.33-3
2024-03-16 08:00:54 configure libexttextcat-data:all 3.4.5-1 <none>
2024-03-16 08:00:54 status unpacked libexttextcat-data:all 3.4.5-1
2024-03-16 08:00:54 status half-configured libexttextcat-data:all 3.4.5-1
2024-03-16 08:00:54 status installed libexttextcat-data:all 3.4.5-1
2024-03-16 08:00:54 configure libstemmer0d:amd64 2.1.0-1 <none>
2024-03-16 08:00:54 status unpacked libstemmer0d:amd64 2.1.0-1
2024-03-16 08:00:54 status half-configured libstemmer0d:amd64 2.1.0-1
2024-03-16 08:00:54 status installed libstemmer0d:amd64 2.1.0-1
2024-03-16 08:00:54 configure gsasl-common:all 1.10.0-4+deb11u1 <none>
2024-03-16 08:00:54 status unpacked gsasl-common:all 1.10.0-4+deb11u1
2024-03-16 08:00:54 status half-configured gsasl-common:all 1.10.0-4+deb11u1
2024-03-16 08:00:54 status installed gsasl-common:all 1.10.0-4+deb11u1
2024-03-16 08:00:54 configure libsecret-common:all 0.20.4-2 <none>
2024-03-16 08:00:54 status unpacked libsecret-common:all 0.20.4-2
2024-03-16 08:00:54 status half-configured libsecret-common:all 0.20.4-2
2024-03-16 08:00:54 status installed libsecret-common:all 0.20.4-2
2024-03-16 08:00:54 configure libexttextcat-2.0-0:amd64 3.4.5-1 <none>
2024-03-16 08:00:54 status unpacked libexttextcat-2.0-0:amd64 3.4.5-1
2024-03-16 08:00:54 status half-configured libexttextcat-2.0-0:amd64 3.4.5-1
2024-03-16 08:00:54 status installed libexttextcat-2.0-0:amd64 3.4.5-1
2024-03-16 08:00:54 configure libgsasl7:amd64 1.10.0-4+deb11u1 <none>
2024-03-16 08:00:54 status unpacked libgsasl7:amd64 1.10.0-4+deb11u1
2024-03-16 08:00:54 status half-configured libgsasl7:amd64 1.10.0-4+deb11u1
2024-03-16 08:00:54 status installed libgsasl7:amd64 1.10.0-4+deb11u1
2024-03-16 08:00:54 configure libsecret-1-0:amd64 0.20.4-2 <none>
2024-03-16 08:00:54 status unpacked libsecret-1-0:amd64 0.20.4-2
2024-03-16 08:00:54 status half-configured libsecret-1-0:amd64 0.20.4-2
2024-03-16 08:00:54 status installed libsecret-1-0:amd64 0.20.4-2
2024-03-16 08:00:54 configure dovecot-core:amd64 2:2.3.21-1+debian11 <none>
2024-03-16 08:00:54 status unpacked dovecot-core:amd64 2:2.3.21-1+debian11
2024-03-16 08:00:54 status half-configured dovecot-core:amd64 2:2.3.21-1+debian11
2024-03-16 08:01:03 status installed dovecot-core:amd64 2:2.3.21-1+debian11
2024-03-16 08:01:03 configure dovecot-imapd:amd64 2:2.3.21-1+debian11 <none>
2024-03-16 08:01:03 status triggers-pending dovecot-core:amd64 2:2.3.21-1+debian11
2024-03-16 08:01:03 status unpacked dovecot-imapd:amd64 2:2.3.21-1+debian11
2024-03-16 08:01:03 status half-configured dovecot-imapd:amd64 2:2.3.21-1+debian11
2024-03-16 08:01:04 status triggers-awaited dovecot-imapd:amd64 2:2.3.21-1+debian11
2024-03-16 08:01:04 configure msmtp:amd64 1.8.11-2.1 <none>
2024-03-16 08:01:04 status unpacked msmtp:amd64 1.8.11-2.1
2024-03-16 08:01:04 status half-configured msmtp:amd64 1.8.11-2.1
2024-03-16 08:01:04 status installed msmtp:amd64 1.8.11-2.1
2024-03-16 08:01:04 configure dovecot-sieve:amd64 2:2.3.21-1+debian11 <none>
2024-03-16 08:01:04 status unpacked dovecot-sieve:amd64 2:2.3.21-1+debian11
2024-03-16 08:01:04 status half-configured dovecot-sieve:amd64 2:2.3.21-1+debian11
2024-03-16 08:01:05 status triggers-awaited dovecot-sieve:amd64 2:2.3.21-1+debian11
2024-03-16 08:01:05 configure dovecot-pop3d:amd64 2:2.3.21-1+debian11 <none>
2024-03-16 08:01:05 status unpacked dovecot-pop3d:amd64 2:2.3.21-1+debian11
2024-03-16 08:01:05 status half-configured dovecot-pop3d:amd64 2:2.3.21-1+debian11
2024-03-16 08:01:05 status triggers-awaited dovecot-pop3d:amd64 2:2.3.21-1+debian11
2024-03-16 08:01:05 configure dovecot-lmtpd:amd64 2:2.3.21-1+debian11 <none>
2024-03-16 08:01:05 status unpacked dovecot-lmtpd:amd64 2:2.3.21-1+debian11
2024-03-16 08:01:05 status half-configured dovecot-lmtpd:amd64 2:2.3.21-1+debian11
2024-03-16 08:01:05 status triggers-awaited dovecot-lmtpd:amd64 2:2.3.21-1+debian11
2024-03-16 08:01:05 configure msmtp-mta:amd64 1.8.11-2.1 <none>
2024-03-16 08:01:05 status unpacked msmtp-mta:amd64 1.8.11-2.1
2024-03-16 08:01:05 status half-configured msmtp-mta:amd64 1.8.11-2.1
2024-03-16 08:01:05 status installed msmtp-mta:amd64 1.8.11-2.1
2024-03-16 08:01:05 configure dovecot-sqlite:amd64 2:2.3.21-1+debian11 <none>
2024-03-16 08:01:05 status unpacked dovecot-sqlite:amd64 2:2.3.21-1+debian11
2024-03-16 08:01:05 status half-configured dovecot-sqlite:amd64 2:2.3.21-1+debian11
2024-03-16 08:01:05 status triggers-awaited dovecot-sqlite:amd64 2:2.3.21-1+debian11
2024-03-16 08:01:05 trigproc libc-bin:amd64 2.31-13+deb11u8 <none>
2024-03-16 08:01:05 status half-configured libc-bin:amd64 2.31-13+deb11u8
2024-03-16 08:01:05 status installed libc-bin:amd64 2.31-13+deb11u8
2024-03-16 08:01:05 trigproc dovecot-core:amd64 2:2.3.21-1+debian11 <none>
2024-03-16 08:01:05 status half-configured dovecot-core:amd64 2:2.3.21-1+debian11
2024-03-16 08:01:05 status installed dovecot-sqlite:amd64 2:2.3.21-1+debian11
2024-03-16 08:01:05 status installed dovecot-lmtpd:amd64 2:2.3.21-1+debian11
2024-03-16 08:01:05 status installed dovecot-pop3d:amd64 2:2.3.21-1+debian11
2024-03-16 08:01:05 status installed dovecot-sieve:amd64 2:2.3.21-1+debian11
2024-03-16 08:01:05 status installed dovecot-imapd:amd64 2:2.3.21-1+debian11
2024-03-16 08:01:06 status installed dovecot-core:amd64 2:2.3.21-1+debian11
2024-03-16 08:01:06 configure dovecot-managesieved:amd64 2:2.3.21-1+debian11 <none>
2024-03-16 08:01:06 status triggers-pending dovecot-core:amd64 2:2.3.21-1+debian11
2024-03-16 08:01:06 status unpacked dovecot-managesieved:amd64 2:2.3.21-1+debian11
2024-03-16 08:01:06 status half-configured dovecot-managesieved:amd64 2:2.3.21-1+debian11
2024-03-16 08:01:06 status triggers-awaited dovecot-managesieved:amd64 2:2.3.21-1+debian11
2024-03-16 08:01:06 trigproc dovecot-core:amd64 2:2.3.21-1+debian11 <none>
2024-03-16 08:01:06 status half-configured dovecot-core:amd64 2:2.3.21-1+debian11
2024-03-16 08:01:06 status installed dovecot-managesieved:amd64 2:2.3.21-1+debian11
2024-03-16 08:01:06 status installed dovecot-core:amd64 2:2.3.21-1+debian11
2024-03-16 08:01:08 startup archives unpack
2024-03-16 08:01:08 install libhyperscan5:amd64 <none> 5.4.0-2
2024-03-16 08:01:08 status triggers-pending libc-bin:amd64 2.31-13+deb11u8
2024-03-16 08:01:08 status half-installed libhyperscan5:amd64 5.4.0-2
2024-03-16 08:01:09 status unpacked libhyperscan5:amd64 5.4.0-2
2024-03-16 08:01:09 install binutils-common:amd64 <none> 2.35.2-2
2024-03-16 08:01:09 status half-installed binutils-common:amd64 2.35.2-2
2024-03-16 08:01:09 status unpacked binutils-common:amd64 2.35.2-2
2024-03-16 08:01:09 install libbinutils:amd64 <none> 2.35.2-2
2024-03-16 08:01:09 status half-installed libbinutils:amd64 2.35.2-2
2024-03-16 08:01:09 status unpacked libbinutils:amd64 2.35.2-2
2024-03-16 08:01:09 install rspamd:amd64 <none> 3.8.4-1~93fa4f6dc~bullseye
2024-03-16 08:01:09 status half-installed rspamd:amd64 3.8.4-1~93fa4f6dc~bullseye
2024-03-16 08:01:10 status unpacked rspamd:amd64 3.8.4-1~93fa4f6dc~bullseye
2024-03-16 08:01:10 startup packages configure
2024-03-16 08:01:10 configure binutils-common:amd64 2.35.2-2 <none>
2024-03-16 08:01:10 status unpacked binutils-common:amd64 2.35.2-2
2024-03-16 08:01:10 status half-configured binutils-common:amd64 2.35.2-2
2024-03-16 08:01:10 status installed binutils-common:amd64 2.35.2-2
2024-03-16 08:01:10 configure libhyperscan5:amd64 5.4.0-2 <none>
2024-03-16 08:01:10 status unpacked libhyperscan5:amd64 5.4.0-2
2024-03-16 08:01:10 status half-configured libhyperscan5:amd64 5.4.0-2
2024-03-16 08:01:10 status installed libhyperscan5:amd64 5.4.0-2
2024-03-16 08:01:10 configure libbinutils:amd64 2.35.2-2 <none>
2024-03-16 08:01:10 status unpacked libbinutils:amd64 2.35.2-2
2024-03-16 08:01:10 status half-configured libbinutils:amd64 2.35.2-2
2024-03-16 08:01:10 status installed libbinutils:amd64 2.35.2-2
2024-03-16 08:01:10 configure rspamd:amd64 3.8.4-1~93fa4f6dc~bullseye <none>
2024-03-16 08:01:10 status unpacked rspamd:amd64 3.8.4-1~93fa4f6dc~bullseye
2024-03-16 08:01:10 status half-configured rspamd:amd64 3.8.4-1~93fa4f6dc~bullseye
2024-03-16 08:01:10 status installed rspamd:amd64 3.8.4-1~93fa4f6dc~bullseye
2024-03-16 08:01:10 trigproc libc-bin:amd64 2.31-13+deb11u8 <none>
2024-03-16 08:01:10 status half-configured libc-bin:amd64 2.31-13+deb11u8
2024-03-16 08:01:10 status installed libc-bin:amd64 2.31-13+deb11u8
2024-03-16 08:01:12 startup archives unpack
2024-03-16 08:01:12 install sqlite3:amd64 <none> 3.34.1-3
2024-03-16 08:01:12 status half-installed sqlite3:amd64 3.34.1-3
2024-03-16 08:01:12 status unpacked sqlite3:amd64 3.34.1-3
2024-03-16 08:01:12 startup packages configure
2024-03-16 08:01:12 configure sqlite3:amd64 3.34.1-3 <none>
2024-03-16 08:01:12 status unpacked sqlite3:amd64 3.34.1-3
2024-03-16 08:01:12 status half-configured sqlite3:amd64 3.34.1-3
2024-03-16 08:01:12 status installed sqlite3:amd64 3.34.1-3
2024-03-16 08:01:14 startup archives unpack
2024-03-16 08:01:14 install libuv1:amd64 <none> 1.40.0-2+deb11u1
2024-03-16 08:01:14 status triggers-pending libc-bin:amd64 2.31-13+deb11u8
2024-03-16 08:01:14 status half-installed libuv1:amd64 1.40.0-2+deb11u1
2024-03-16 08:01:14 status unpacked libuv1:amd64 1.40.0-2+deb11u1
2024-03-16 08:01:14 install libfstrm0:amd64 <none> 0.6.0-1+b1
2024-03-16 08:01:14 status half-installed libfstrm0:amd64 0.6.0-1+b1
2024-03-16 08:01:14 status unpacked libfstrm0:amd64 0.6.0-1+b1
2024-03-16 08:01:14 install liblmdb0:amd64 <none> 0.9.24-1
2024-03-16 08:01:14 status half-installed liblmdb0:amd64 0.9.24-1
2024-03-16 08:01:14 status unpacked liblmdb0:amd64 0.9.24-1
2024-03-16 08:01:14 install libmaxminddb0:amd64 <none> 1.5.2-1
2024-03-16 08:01:14 status half-installed libmaxminddb0:amd64 1.5.2-1
2024-03-16 08:01:14 status unpacked libmaxminddb0:amd64 1.5.2-1
2024-03-16 08:01:14 install libprotobuf-c1:amd64 <none> 1.3.3-1+b2
2024-03-16 08:01:14 status half-installed libprotobuf-c1:amd64 1.3.3-1+b2
2024-03-16 08:01:14 status unpacked libprotobuf-c1:amd64 1.3.3-1+b2
2024-03-16 08:01:14 install bind9-libs:amd64 <none> 1:9.16.48-1
2024-03-16 08:01:14 status half-installed bind9-libs:amd64 1:9.16.48-1
2024-03-16 08:01:14 status unpacked bind9-libs:amd64 1:9.16.48-1
2024-03-16 08:01:14 install bind9-host:amd64 <none> 1:9.16.48-1
2024-03-16 08:01:14 status half-installed bind9-host:amd64 1:9.16.48-1
2024-03-16 08:01:14 status unpacked bind9-host:amd64 1:9.16.48-1
2024-03-16 08:01:14 install libmd0:amd64 <none> 1.0.3-3
2024-03-16 08:01:14 status half-installed libmd0:amd64 1.0.3-3
2024-03-16 08:01:14 status unpacked libmd0:amd64 1.0.3-3
2024-03-16 08:01:14 install libbsd0:amd64 <none> 0.11.3-1+deb11u1
2024-03-16 08:01:14 status half-installed libbsd0:amd64 0.11.3-1+deb11u1
2024-03-16 08:01:15 status unpacked libbsd0:amd64 0.11.3-1+deb11u1
2024-03-16 08:01:15 install libedit2:amd64 <none> 3.1-20191231-2+b1
2024-03-16 08:01:15 status half-installed libedit2:amd64 3.1-20191231-2+b1
